Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
807.282,TraderOne,Tick,4604,4607,-3,3,151800,151100,64510,-305110,-306010,OK
807.5,TraderOne,Tick,4604,4607,-3,3,151800,151100,64510,-305110,-306010,OK
807.766,TraderOne,Tick,4604,4607,-3,3,151800,151100,64510,-305110,-306010,OK
808.016,TraderOne,Tick,4604,4607,-3,3,151800,151100,64510,-305110,-306010,OK
808.219,TraderOne,Tick,4614,4607,7,-7,150500,151300,64359,-304959,-307059,OK
808.532,TraderOne,Tick,4624,4607,17,-17,150600,151300,64208,-305808,-310908,OK
808.797,TraderOne,Tick,4624,4607,17,-17,150600,151300,64208,-305808,-310908,OK
808.985,TraderOne,Tick,4624,4607,17,-17,150600,151300,64208,-305808,-310908,OK
809.282,TraderOne,Tick,4624,4607,17,-17,150600,151300,64208,-305808,-310908,OK
809.547,TraderOne,Tick,4624,4617,7,-7,151800,151300,64057,-306657,-304557,OK
809.797,TraderOne,Tick,4624,4617,7,-7,151800,151300,64057,-306657,-304557,OK
810.047,TraderOne,Tick,4634,4617,17,-17,150800,151300,63906,-306506,-311606,OK
810.235,TraderOne,Tick,4634,4617,17,-17,150800,151300,63906,-306506,-311606,OK
810.5,TraderOne,Tick,4634,4617,17,-17,150800,151300,63906,-306506,-311606,OK
810.75,TraderOne,Tick,4634,4617,17,-17,150800,151300,63906,-306506,-311606,OK
811.047,TraderOne,Tick,4634,4617,17,-17,150800,151300,63906,-306506,-311606,OK
811.266,TraderOne,Tick,4634,4627,7,-7,151800,151300,63755,-306355,-304255,OK
811.454,TraderOne,Tick,4634,4627,7,-7,151800,151300,63755,-306355,-304255,OK
811.782,TraderOne,Tick,4634,4627,7,-7,151800,151500,63755,-306355,-304255,OK
812.047,TraderOne,Tick,4634,4627,7,-7,151800,151500,63755,-306355,-304255,OK
812.297,TraderOne,Tick,4644,4627,17,-17,150900,151500,63604,-306204,-311304,OK
812.454,TraderOne,Tick,4644,4627,17,-17,150900,151500,63604,-306204,-311304,OK
812.75,TraderOne,Tick,4644,4627,17,-17,150900,151400,63604,-306204,-311304,OK
813.032,TraderOne,Tick,4644,4627,17,-17,150900,151400,63604,-306204,-311304,OK
813.266,TraderOne,Tick,4646,4627,19,-19,151300,151900,63574,-305774,-311474,OK
813.532,TraderOne,Tick,4656,4627,29,-29,151700,151900,63877,-305077,-310877,OK
813.704,TraderOne,Tick,4656,4627,29,-29,151700,152000,63877,-305077,-313777,OK
814.047,TraderOne,Tick,4666,4627,39,-39,151700,152100,64180,-302380,-314080,OK
814.266,TraderOne,Tick,4666,4627,39,-39,151700,152100,64180,-302380,-314080,OK
814.5,TraderOne,Tick,4666,4627,39,-39,151700,152100,64180,-302380,-314080,OK
814.719,TraderOne,Tick,4666,4637,29,-29,151800,152100,64028,-305228,-313928,OK
815.016,TraderOne,Tick,4666,4637,29,-29,151800,152100,64028,-305228,-313928,OK
815.297,TraderOne,Tick,4666,4642,24,-24,151800,152100,63952,-306652,-313852,OK
815.532,TraderOne,Tick,4676,4642,34,-34,151400,152100,63800,-303500,-313700,OK
815.735,TraderOne,Tick,4676,4642,34,-34,151400,152100,63800,-303500,-313700,OK
816.016,TraderOne,Tick,4676,4642,34,-34,151400,152100,63800,-303500,-313700,OK
816.25,TraderOne,Tick,4686,4642,44,-44,151900,152100,64104,-300804,-309604,OK
816.454,TraderOne,Tick,4696,4642,54,-54,151900,152100,64408,-298108,-308908,OK
816.782,TraderOne,Tick,4696,4642,54,-54,151900,152100,64408,-298108,-308908,OK
817.0,TraderOne,Tick,4696,4642,54,-54,151900,152100,64408,-298108,-308908,OK
817.266,TraderOne,Tick,4696,4652,44,-54,151900,152100,64256,1220044,-309756,OK
817.454,TraderOne,Tick,4696,4652,44,-44,151900,152100,64256,-301956,-310756,OK
817.782,TraderOne,Tick,4706,4652,54,-54,151600,152100,64104,-297804,-314004,OK
818.032,TraderOne,Tick,4706,4662,44,-44,151900,152100,63952,-303652,-312452,OK
818.204,TraderOne,Tick,4706,4662,44,-44,151900,152100,63952,-303652,-312452,OK
818.485,TraderOne,Tick,4706,4662,44,-44,151900,152400,63952,-303652,-316852,OK
818.75,TraderOne,Tick,4716,4662,54,-54,151900,152400,64256,-299956,-316156,OK
819.016,TraderOne,Tick,4726,4662,64,-64,151900,152400,64560,-295260,-314460,OK
819.219,TraderOne,Tick,4726,4662,64,-64,151900,152300,64560,-295260,-314460,OK
819.485,TraderOne,Tick,4726,4662,64,-64,151900,152300,64560,-295260,-314460,OK
819.766,TraderOne,Tick,4726,4672,54,-54,151600,152300,64863,-301563,-317763,OK
820.016,TraderOne,Tick,4726,4672,54,-54,151600,152300,64863,-301563,-317763,OK
820.219,TraderOne,Tick,4726,4672,54,-54,151600,152300,64863,-301563,-317763,OK
820.5,TraderOne,Tick,4726,4672,54,-54,151600,152300,64863,-301563,-317763,OK
820.75,TraderOne,Tick,4736,4672,64,-64,151900,152300,65167,-296867,-316067,OK
821.016,TraderOne,Tick,4736,4672,64,-64,151900,152300,65167,-296867,-316067,OK
821.266,TraderOne,Tick,4736,4682,54,-54,151800,152300,65471,-303171,-319371,OK
821.485,TraderOne,Tick,4746,4682,64,-64,151900,152300,65775,-298475,-317675,OK
821.735,TraderOne,Tick,4746,4682,64,-64,151900,152300,65775,-298475,-317675,OK
821.954,TraderOne,Tick,4746,4682,64,-64,151900,152500,65775,-298475,-317675,OK
822.25,TraderOne,Tick,4746,4692,54,-54,151900,152500,65623,-305323,-321523,OK
822.547,TraderOne,Tick,4746,4692,54,-54,151900,152500,65623,-305323,-321523,OK
822.75,TraderOne,Tick,4746,4692,54,-54,151900,152500,65623,-305323,-321523,OK
823.016,TraderOne,Tick,4746,4702,44,-44,151900,152300,65927,-310627,-323827,OK
823.266,TraderOne,Tick,4746,4702,44,-44,151900,152300,65927,-310627,-323827,OK
823.516,TraderOne,Tick,4746,4712,34,-34,152100,152100,65775,-314475,-314475,OK
823.75,TraderOne,Tick,4746,4712,34,-34,152100,152200,65775,-314475,-317875,OK
824.032,TraderOne,Tick,4746,4712,34,-34,152100,152200,65775,-314475,-317875,OK
824.204,TraderOne,Tick,4746,4712,34,-34,152100,152200,65775,-314475,-317875,OK
824.454,TraderOne,Tick,4746,4712,34,-34,152100,152200,65775,-314475,-317875,OK
824.704,TraderOne,Tick,4746,4712,34,-34,152100,152000,65775,-314475,-311075,OK
824.985,TraderOne,Tick,4756,4712,44,-44,151500,152000,65623,-311323,-324523,OK
825.235,TraderOne,Tick,4756,4712,44,-44,151500,152000,65623,-311323,-324523,OK
825.485,TraderOne,Tick,4756,4712,44,-44,151500,152000,65623,-311323,-324523,OK
825.704,TraderOne,Tick,4756,4712,44,-44,151500,152000,65623,-311323,-324523,OK
826.047,TraderOne,Tick,4756,4712,44,-44,151500,152000,65623,-311323,-324523,OK
826.266,TraderOne,Tick,4756,4712,44,-44,151500,152000,65623,-311323,-324523,OK
826.454,TraderOne,Tick,4756,4712,44,-44,151500,152000,65623,-311323,-324523,OK
826.797,TraderOne,Tick,4756,4712,44,-44,151500,152000,65623,-311323,-324523,OK
827.0,TraderOne,Tick,4756,4712,44,-44,151500,152000,65623,-311323,-324523,OK
827.204,TraderOne,Tick,4766,4712,54,-54,151500,152000,65471,-307171,-323371,OK
827.516,TraderOne,Tick,4766,4712,54,-54,151500,152000,65471,-307171,-323371,OK
827.719,TraderOne,Tick,4776,4712,64,-64,151500,152000,65319,-302019,-321219,OK
827.985,TraderOne,Tick,4776,4712,64,-64,151500,152000,65319,-302019,-321219,OK
828.219,TraderOne,Tick,4776,4722,54,-64,151500,152000,65167,1213133,-323067,OK
828.454,TraderOne,Tick,4776,4722,54,-54,151500,152300,65167,-311867,-328067,OK
828.75,TraderOne,Tick,4776,4732,44,-44,152200,152300,65015,-316715,-321115,OK
829.047,TraderOne,Tick,4776,4732,44,-44,152200,152300,65015,-316715,-321115,OK
829.25,TraderOne,Tick,4776,4732,44,-44,152200,152500,65015,-316715,-329915,OK
829.547,TraderOne,Tick,4776,4732,44,-44,152200,152500,65015,-316715,-329915,OK
829.797,TraderOne,Tick,4776,4742,34,-34,152200,152500,64863,-320563,-330763,OK
830.032,TraderOne,Tick,4776,4742,34,-34,152200,152400,64863,-320563,-327363,OK
830.297,TraderOne,Tick,4776,4742,34,-34,152200,152400,64863,-320563,-327363,OK
830.516,TraderOne,Tick,4786,4742,44,-44,151800,152400,64711,-317411,-330611,OK
830.704,TraderOne,Tick,4786,4742,44,-44,151800,152500,64711,-317411,-330611,OK
831.0,TraderOne,Tick,4786,4742,44,-44,151800,152500,64711,-317411,-330611,OK
831.266,TraderOne,Tick,4786,4752,34,-34,152000,152500,65015,-321715,-331915,OK
831.469,TraderOne,Tick,4786,4752,34,-34,152000,152500,65015,-321715,-331915,OK
831.735,TraderOne,Tick,4786,4752,34,-34,152000,152600,65015,-321715,-331915,OK
832.047,TraderOne,Tick,4796,4752,44,-44,152200,152600,65319,-319019,-332219,OK
832.282,TraderOne,Tick,4796,4752,44,-44,152200,152500,65319,-319019,-332219,OK
832.454,TraderOne,Tick,4796,4752,44,-44,152000,152500,65319,-319019,-332219,OK
832.797,TraderOne,Tick,4796,4752,44,-44,152000,152500,65319,-319019,-332219,OK
833.016,TraderOne,Tick,4796,4752,44,-44,152000,152600,65319,-319019,-332219,OK
833.204,TraderOne,Tick,4806,4752,54,-54,152200,152600,65623,-315323,-331523,OK
833.547,TraderOne,Tick,4806,4752,54,-54,152200,152600,65623,-315323,-331523,OK
833.766,TraderOne,Tick,4806,4752,54,-54,152200,152600,65623,-315323,-331523,OK
833.969,TraderOne,Tick,4806,4752,54,-54,152200,152600,65623,-315323,-331523,OK
834.297,TraderOne,Tick,4806,4752,54,-54,152200,152600,65623,-315323,-331523,OK
834.454,TraderOne,Tick,4806,4752,54,-54,152200,152600,65623,-315323,-331523,OK
834.735,TraderOne,Tick,4806,4752,54,-54,152200,152400,65623,-315323,-326123,OK
835.032,TraderOne,Tick,4806,4752,54,-54,152200,152400,65623,-315323,-326123,OK
835.313,TraderOne,Tick,4806,4752,54,-54,152200,152400,65623,-315323,-326123,OK
835.516,TraderOne,Tick,4806,4752,54,-54,152200,152400,65623,-315323,-326123,OK
835.797,TraderOne,Tick,4806,4752,54,-54,152200,152400,65623,-315323,-326123,OK
836.016,TraderOne,Tick,4806,4762,44,-44,152200,152400,65471,-320171,-328971,OK
836.25,TraderOne,Tick,4806,4762,44,-44,152200,152200,65471,-320171,-320171,OK
836.5,TraderOne,Tick,4806,4772,34,-34,152000,152200,65319,-324019,-330819,OK
836.704,TraderOne,Tick,4806,4772,34,-34,152000,152200,65319,-324019,-330819,OK
836.954,TraderOne,Tick,4806,4772,34,-34,152000,152200,65319,-324019,-330819,OK
837.266,TraderOne,Tick,4816,4772,44,-44,151600,152200,65167,-319867,-333067,OK
837.485,TraderOne,Tick,4816,4772,44,-44,151600,152200,65167,-319867,-333067,OK
837.719,TraderOne,Tick,4816,4772,44,-44,151600,152200,65167,-319867,-333067,OK
837.969,TraderOne,Tick,4816,4772,44,-44,151600,152200,65167,-319867,-333067,OK
838.25,TraderOne,Tick,4816,4782,34,-34,152000,152200,65015,-323715,-330515,OK
838.469,TraderOne,Tick,4816,4792,24,-24,152100,152200,65319,-326019,-328419,OK
838.704,TraderOne,Tick,4816,4802,14,-14,152100,152200,65623,-327323,-328723,OK
839.016,TraderOne,Tick,4816,4812,4,-4,152300,152100,65927,-327627,-326827,OK
839.219,TraderOne,Tick,4816,4812,4,-4,152300,152100,65927,-327627,-326827,OK
839.5,TraderOne,Tick,4816,4812,4,-4,152100,152100,65927,-327627,-327627,OK
839.704,TraderOne,Tick,4826,4812,14,-14,152300,152100,66232,-329932,-327132,OK
840.0,TraderOne,Tick,4826,4812,14,-14,152300,152100,66232,-329932,-327132,OK
840.219,TraderOne,Tick,4826,4812,14,-14,152300,152100,66232,-329932,-327132,OK
840.454,TraderOne,Tick,4826,4812,14,-14,152100,152100,66232,-329932,-329932,OK
840.782,TraderOne,Tick,4836,4812,24,-24,152400,152100,66537,-329237,-322037,OK
840.954,TraderOne,Tick,4836,4812,24,-24,152400,152100,66537,-329237,-322037,OK
841.25,TraderOne,Tick,4836,4812,24,-24,152400,152100,66537,-329237,-322037,OK
841.454,TraderOne,Tick,4836,4812,24,-24,152400,152400,66537,-329237,-329237,OK
841.797,TraderOne,Tick,4836,4812,24,-24,152400,152400,66537,-329237,-329237,OK
842.063,TraderOne,Tick,4836,4812,24,-24,152400,152400,66537,-329237,-329237,OK
842.297,TraderOne,Tick,4836,4822,14,-14,152100,152400,66841,-332541,-336741,OK
842.5,TraderOne,Tick,4836,4822,14,-14,152100,152400,66841,-332541,-336741,OK
842.766,TraderOne,Tick,4836,4822,14,-14,152100,152400,66841,-332541,-336741,OK
843.016,TraderOne,Tick,4836,4822,14,-14,152100,152400,66841,-332541,-336741,OK
843.235,TraderOne,Tick,4836,4822,14,-14,152100,152400,66841,-332541,-336741,OK
843.485,TraderOne,Tick,4836,4822,14,-14,152100,152400,66841,-332541,-336741,OK
843.719,TraderOne,Tick,4836,4822,14,-14,152100,152400,66841,-332541,-336741,OK
843.954,TraderOne,Tick,4836,4822,14,-14,152100,152400,66841,-332541,-336741,OK
844.204,TraderOne,Tick,4836,4822,14,-14,152100,152700,66841,-332541,-336741,OK
844.5,TraderOne,Tick,4846,4822,24,-24,152400,153000,67146,-329846,-337046,OK
844.719,TraderOne,Tick,4856,4822,34,-34,152400,153000,67451,-325151,-335351,OK
844.954,TraderOne,Tick,4866,4822,44,-44,152500,153100,67756,-321456,-334656,OK
845.266,TraderOne,Tick,4876,4822,54,-54,152500,152900,68061,-317761,-333961,OK
845.454,TraderOne,Tick,4876,4832,44,-44,152300,152900,68366,-323066,-336266,OK
845.735,TraderOne,Tick,4876,4832,44,-44,152300,152400,68366,-323066,-327466,OK
846.0,TraderOne,Tick,4876,4842,34,-34,152100,152400,68670,-326370,-336570,OK
846.266,TraderOne,Tick,4876,4842,34,-34,152100,152400,68670,-326370,-336570,OK
846.485,TraderOne,Tick,4876,4842,34,-34,152100,152400,68670,-326370,-336570,OK
846.704,TraderOne,Tick,4876,4842,34,-34,152100,152400,68670,-326370,-336570,OK
847.016,TraderOne,Tick,4878,4842,36,-36,152500,152400,68731,-325831,-322231,OK
847.266,TraderOne,Tick,4878,4842,36,-36,152500,152700,68731,-325831,-333031,OK
847.454,TraderOne,Tick,4878,4842,36,-36,152500,152700,68731,-325831,-333031,OK
847.782,TraderOne,Tick,4878,4842,36,-36,152500,152700,68731,-325831,-333031,OK
847.985,TraderOne,Tick,4878,4842,36,-36,152500,152700,68731,-325831,-333031,OK
848.266,TraderOne,Tick,4882,4842,40,-40,152500,152700,68853,-324753,-332753,OK
848.469,TraderOne,Tick,4882,4842,40,-40,152500,152700,68853,-324753,-332753,OK
848.766,TraderOne,Tick,4882,4842,40,-40,152500,152700,68853,-324753,-332753,OK
849.032,TraderOne,Tick,4892,4842,50,-50,152600,152700,69158,-321058,-326058,OK
849.297,TraderOne,Tick,4892,4842,50,-50,152600,152900,69158,-321058,-336058,OK
849.516,TraderOne,Tick,4892,4852,40,-40,152600,153100,69463,-326363,-338363,OK
849.719,TraderOne,Tick,4892,4852,40,-40,152600,153100,69463,-326363,-338363,OK
850.047,TraderOne,Tick,4892,4852,40,-40,152700,153100,69463,-326363,-338363,OK
850.297,TraderOne,Tick,4892,4852,40,-40,152700,153100,69463,-326363,-338363,OK
850.485,TraderOne,Tick,4892,4852,40,-40,152700,153100,69463,-326363,-338363,OK
850.766,TraderOne,Tick,4897,4852,45,-45,152600,153200,69616,-324516,-338016,OK
851.032,TraderOne,Tick,4907,4852,55,-55,152700,153200,69921,-319821,-336321,OK
851.25,TraderOne,Tick,4917,4852,65,-65,152700,153200,70226,-315126,-334626,OK
851.5,TraderOne,Tick,4917,4852,65,-65,152700,153800,70226,-315126,-334626,OK
851.719,TraderOne,Tick,4927,4862,65,-65,153200,153800,70379,-312779,-332279,OK
851.954,TraderOne,Tick,4927,4862,65,-65,153200,153700,70379,-312779,-332279,OK
852.219,TraderOne,Tick,4927,4862,65,-65,153200,153700,70379,-312779,-332279,OK
852.469,TraderOne,Tick,4927,4862,65,-65,153200,153700,70379,-312779,-332279,OK
852.75,TraderOne,Tick,4937,4862,75,-75,153000,153600,70226,-308626,-331126,OK
853.047,TraderOne,Tick,4937,4872,65,-65,153000,153600,70532,-315932,-335432,OK
853.235,TraderOne,Tick,4937,4882,55,-55,153400,154100,70839,-323239,-339739,OK
853.485,TraderOne,Tick,4937,4882,55,-55,153400,154100,70839,-323239,-339739,OK
853.704,TraderOne,Tick,4937,4882,55,-55,153400,153900,70839,-323239,-339739,OK
854.032,TraderOne,Tick,4937,4882,55,-55,153400,154000,70839,-323239,-339739,OK
854.204,TraderOne,Tick,4937,4892,45,-45,153500,153900,70686,-328086,-341586,OK
854.485,TraderOne,Tick,4937,4892,45,-45,153500,153900,70686,-328086,-341586,OK
854.704,TraderOne,Tick,4937,4892,45,-45,153500,153900,70686,-328086,-341586,OK
854.954,TraderOne,Tick,4937,4892,45,-45,153500,153900,70686,-328086,-341586,OK
855.266,TraderOne,Tick,4937,4892,45,-45,153500,153900,70686,-328086,-341586,OK
855.485,TraderOne,Tick,4937,4892,45,-45,153500,153900,70686,-328086,-341586,OK
855.735,TraderOne,Tick,4937,4892,45,-45,153500,153900,70686,-328086,-341586,OK
856.016,TraderOne,Tick,4937,4892,45,-45,153500,153800,70686,-328086,-341586,OK
856.266,TraderOne,Tick,4937,4892,45,-45,153500,153800,70686,-328086,-341586,OK
856.469,TraderOne,Tick,4937,4892,45,-45,153500,153800,70686,-328086,-341586,OK
856.766,TraderOne,Tick,4937,4902,35,-35,153300,154000,70533,-332933,-343433,OK
857.032,TraderOne,Tick,4937,4902,35,-35,153300,154000,70533,-332933,-343433,OK
857.204,TraderOne,Tick,4937,4902,35,-35,153300,154000,70533,-332933,-343433,OK
857.485,TraderOne,Tick,4937,4902,35,-35,153300,154000,70533,-332933,-343433,OK
857.797,TraderOne,Tick,4947,4902,45,-45,153700,154000,70840,-330240,-343740,OK
858.063,TraderOne,Tick,4947,4902,45,-45,153700,154000,70840,-330240,-343740,OK
858.235,TraderOne,Tick,4947,4902,45,-45,153700,154000,70840,-330240,-343740,OK
858.454,TraderOne,Tick,4947,4902,45,-45,153700,154000,70840,-330240,-343740,OK
858.735,TraderOne,Tick,4947,4912,35,-35,153700,154000,70686,-333086,-343586,OK
859.0,TraderOne,Tick,4947,4912,35,-35,153700,154000,70686,-333086,-343586,OK
859.266,TraderOne,Tick,4957,4912,45,-35,153200,153700,70533,-1866933,-343433,OK
859.516,TraderOne,Tick,4957,4912,45,-45,153200,153800,70533,-330933,-344433,OK
859.766,TraderOne,Tick,4957,4912,45,-45,153200,153800,70533,-330933,-344433,OK
860.032,TraderOne,Tick,4957,4912,45,-45,153200,153600,70533,-330933,-344433,OK
860.297,TraderOne,Tick,4957,4922,35,-35,153700,153600,70839,-335239,-331739,OK
860.454,TraderOne,Tick,4957,4922,35,-35,153700,153600,70839,-335239,-331739,OK
860.719,TraderOne,Tick,4957,4922,35,-35,153700,153600,70839,-335239,-331739,OK
861.047,TraderOne,Tick,4957,4922,35,-35,153700,153600,70839,-335239,-331739,OK
861.266,TraderOne,Tick,4957,4932,25,-25,153700,153600,70686,-338086,-335586,OK
861.5,TraderOne,Tick,4957,4932,25,-25,153700,153700,70686,-338086,-338086,OK
861.735,TraderOne,Tick,4957,4932,25,-25,153700,153700,70686,-338086,-338086,OK
861.954,TraderOne,Tick,4957,4932,25,-25,153700,153600,70686,-338086,-335586,OK
862.25,TraderOne,Tick,4957,4942,15,-15,153900,153600,70532,-339932,-335432,OK
862.516,TraderOne,Tick,4967,4945,22,-25,153600,153600,70333,123067,-337733,OK
862.704,TraderOne,Tick,4967,4945,22,-22,153600,153600,70333,-338033,-338033,OK
863.047,TraderOne,Tick,4967,4945,22,-22,153600,153300,70333,-338033,-331433,OK
863.297,TraderOne,Tick,4967,4955,12,-12,152900,153000,70639,-340339,-341539,OK
863.454,TraderOne,Tick,4967,4965,2,-2,153100,153000,70486,-341186,-340986,OK
863.735,TraderOne,Tick,4967,4975,-8,8,153200,153000,70792,-341492,-343092,OK
864.016,TraderOne,Tick,4977,4985,-8,18,152900,153000,70945,-1868645,-337845,OK
864.235,TraderOne,Tick,4977,4987,-10,10,153000,153000,70914,-340414,-340414,OK
864.5,TraderOne,Tick,4977,4995,-18,18,153400,153000,70792,-339492,-344892,OK
864.704,TraderOne,Tick,4977,4995,-18,18,153400,153000,70792,-339492,-344892,OK
865.0,TraderOne,Tick,4977,5005,-28,28,153400,153000,70639,-337339,-345739,OK
865.204,TraderOne,Tick,4985,5005,-20,28,153100,153000,70517,-1562017,-340017,OK
865.516,TraderOne,Tick,4985,5005,-20,20,153100,153000,70517,-340417,-342417,OK
865.735,TraderOne,Tick,4985,5005,-20,20,153100,153000,70517,-340417,-342417,OK
866.016,TraderOne,Tick,4985,5015,-30,30,153400,153000,70364,-338264,-347264,OK
866.25,TraderOne,Tick,4985,5015,-30,30,153400,153000,70364,-338264,-347264,OK
866.547,TraderOne,Tick,4985,5025,-40,40,153400,152900,70211,-334111,-346111,OK
866.782,TraderOne,Tick,4995,5025,-30,30,152900,152800,70058,-337958,-340958,OK
866.985,TraderOne,Tick,4995,5025,-30,30,152900,152900,70058,-337958,-337958,OK
867.297,TraderOne,Tick,4995,5025,-30,30,152900,152900,70058,-337958,-337958,OK
867.485,TraderOne,Tick,5005,5025,-20,20,152600,152900,69905,-340805,-334805,OK
867.766,TraderOne,Tick,5015,5025,-10,20,153100,152900,69752,-1871652,-344652,OK
867.954,TraderOne,Tick,5025,5025,0,0,153000,152900,70058,-343958,-343958,OK
868.266,TraderOne,Tick,5035,5035,0,0,152600,153200,70211,-344111,-344111,OK
868.532,TraderOne,Tick,5035,5035,0,0,152600,153200,70211,-344111,-344111,OK
868.797,TraderOne,Tick,5035,5035,0,0,152600,153200,70211,-344111,-344111,OK
868.969,TraderOne,Tick,5035,5035,0,0,152600,153200,70211,-344111,-344111,OK
869.219,TraderOne,Tick,5035,5035,0,0,152600,153200,70211,-344111,-344111,OK
869.454,TraderOne,Tick,5035,5035,0,0,152600,153200,70211,-344111,-344111,OK
869.766,TraderOne,Tick,5035,5035,0,0,152600,153200,70211,-344111,-344111,OK
869.985,TraderOne,Tick,5035,5035,0,0,152600,153200,70211,-344111,-344111,OK
870.297,TraderOne,Tick,5035,5035,0,0,152600,153200,70211,-344111,-344111,OK
870.454,TraderOne,Tick,5035,5039,-4,0,153300,153200,70150,269150,-344050,OK
870.719,TraderOne,Tick,5035,5039,-4,4,153300,153200,70150,-343650,-344050,OK
871.0,TraderOne,Tick,5035,5049,-14,14,153200,153200,70456,-342956,-342956,OK
871.235,TraderOne,Tick,5035,5059,-24,24,153200,153200,70762,-342262,-342262,OK
871.532,TraderOne,Tick,5045,5059,-14,14,153200,153200,71068,-345568,-345568,OK
871.735,TraderOne,Tick,5045,5059,-14,14,153200,153200,71068,-345568,-345568,OK
872.016,TraderOne,Tick,5045,5059,-14,14,153200,153200,71068,-345568,-345568,OK
872.25,TraderOne,Tick,5045,5059,-14,14,153200,153200,71068,-345568,-345568,OK
872.516,TraderOne,Tick,5045,5059,-14,14,153200,152500,71068,-345568,-349768,OK
872.704,TraderOne,Tick,5045,5069,-24,24,152900,152500,71374,-342874,-350074,OK
873.047,TraderOne,Tick,5045,5079,-34,34,152900,152500,71680,-339180,-349380,OK
873.297,TraderOne,Tick,5055,5089,-34,34,152800,152200,71833,-342333,-352533,OK
873.454,TraderOne,Tick,5055,5099,-44,44,152600,152200,72138,-339638,-352838,OK
